mapid	extension	aspect	Day	twitter_id	handle	date_posted	tweet_id	website	description
Alice_Caron__23	jpg	16x15	23	1191756832458649600	Alice_Caron_	2019-11-23T11:33:47Z	1198202984150261760	_	"#30DayMapChallenge Day 23: Population 
In-place inhabitants share relating to population, Rhône and Loire departments https://t.co/2W3kWp0NE3"
Alice_Caron__24	jpg	16x13	24	1191756832458649600	Alice_Caron_	2019-11-24T16:57:28Z	1198646828595662849	_	"#30DayMapChallenge Day 24: Statistics
Typologies des migrations résidentielles intra-polarité, région Grand-Est https://t.co/C2oxKgAvVW"
Alice_Caron__25	jpg	16x11	25	1191756832458649600	Alice_Caron_	2019-11-25T21:47:26Z	1199082190656679936	_	"#30DayMapChallenge Day 25: Climate
Temperature spatial distribution, Singapore case https://t.co/jSoBME9Bku"
Alice_Caron__26	jpg	16x10	26	1191756832458649600	Alice_Caron_	2019-11-26T11:30:12Z	1199289246814736384	_	"#30DayMapChallenge Day 26: Hydrology

Underground constructed water road, hydroelectric development in the french Alps https://t.co/GYkOcGs911"
Alice_Caron__27	jpg	16x12	27	1191756832458649600	Alice_Caron_	2019-11-27T08:19:21Z	1199603603775873024	_	"#30DayMapChallenge Day 27: Resources
Mining activity classification, Savoie
Typologies des mines de Savoie https://t.co/NEZPcSGwaS"
Alice_Caron__28	jpg	16x12	28	1191756832458649600	Alice_Caron_	2019-11-28T12:27:48Z	1200028518593245184	_	"#30DayMapChallenge Day28: Fun

Pipi like a STAR

Rennes, stations vélo STAR qui se situent à moins de 150m d'un toilette public de la ville (pts jaunes). Parfaite information pour des retours de soirée arrosée et rester éco-responsable et hygiénique !

@STARmeparle https://t.co/anQRymo9MF"
Alice_Caron__29	jpg	15x16	29	1191756832458649600	Alice_Caron_	2019-11-29T21:46:34Z	1200531521758801920	_	#30DayMapChallenge Day 29: Experimental / 2018 summer trip with an Instagram kaleidoscopic filter https://t.co/UX0CjNApa3
Alice_Caron__30	jpg	9x16	30	1191756832458649600	Alice_Caron_	2019-11-30T11:41:10Z	1200741558271778816	_	#30DayMapChallenge Day 30: Home.  Not an home made map, thanks @IGNrando to make my hicking projects possible. Home is definitely where the heart is. https://t.co/tRawbVZxXp
AllisonCully_01	jpg	16x10	01	886193556	AllisonCully	2019-11-01T18:44:00Z	1190338719984713728	_	"#30DayMapChallenge Day 1 – Points 
Excited to start this challenge, I must have at least that many unfinished projects on my desktop.  

This is my very first tweet, thought I’d start with something light.
#gunviolence #ArcGISPro #WomenInGeospatial #Cartography #GIS https://t.co/OeCoYHdYXJ"
AllisonCully_02	jpg	16x8	02	886193556	AllisonCully	2019-11-01T22:35:43Z	1190397033242214401	_	"Day 2 – Lines 
Weekend maps will go up on the wrong date
This Australian flight data makes me use a different perspective which I like. Equidistant Conic Projection centred near Timor Sea, Esri Firefly basemap. #30DayMapChallenge  #ArcGISPro #WomenInGeospatial #Cartography #GIS https://t.co/6NhNoGLxQr"
AllisonCully_03	jpg	16x9	03	886193556	AllisonCully	2019-11-04T19:04:16Z	1191430982462652417	_	"Day 3: Polygons
Spent a week doing the @kennethfield election maps thing – love it! Value by alpha, transparency is like a “strength” of win by vote share. Red won. 
#30DayMapChallenge #WomenInGeospatial #ArcGISPro https://t.co/iq5VwI1RPt"
AllisonCully_04	jpg	16x10	04	886193556	AllisonCully	2019-11-04T19:05:20Z	1191431250919055360	_	"Day 4: Hexagons
Same data as my Day 1 points, binned and normalized by population via Esri demographics. Outlined hex bins contained at least one mass murder.  
#30DayMapChallenge #WomenInGeospatial #ArcGISPro #GunViolence https://t.co/lOJyePjHEG"
AllisonCully_05	jpg	16x10	05	886193556	AllisonCully	2019-11-05T19:42:25Z	1191802972453232640	_	"Day 5: Raster
Landsat pseudocolor of sea ice breaking up around #BylotIsland #Nunavut with a tiny touch of hillshade. I was doing fieldwork on one of these glaciers on this date. The most incredible place I’ve ever seen- and so few ever will. #30DayMapChallenge #WomenInGeospatial https://t.co/odJL6a8Vyf"
AllisonCully_06	jpg	16x12	06	886193556	AllisonCully	2019-11-06T20:00:57Z	1192170023160143872	_	"Day 6: Blue
Started this map to enter @pinakographos monochrome competition, went off task and missed the deadline by several months. Fun fact, compasses don’t work on #BylotIsland due to its proximity to magnetic north! #30DayMapChallenge #PondInlet #Nunavut #WomenInGeospatial https://t.co/S88mfpTQAJ"
AllisonCully_07	jpg	16x9	07	886193556	AllisonCully	2019-11-07T19:21:12Z	1192522406927060992	_	"Day 7: Red 
More monochrome! All 14443 GPS points are a semi-transparent bird footprint belonging to one of 28 individual birds. The Red-backed shrike is also a Red List bird meaning the population is in severe decline and globally threatened #30DayMapChallenge #WomenInGeospatial https://t.co/elIEu5X70b"
AllisonCully_08	jpg	16x8	08	886193556	AllisonCully	2019-11-08T19:39:40Z	1192889443750797312	_	"Day 8: Green
Started this by trying to mimic @John_M_Nelson ‘s Appalachian Trail map to replace an old West Coast Trail poster that I inherited with my office. I officially love monochrome. 
#30DayMapChallenge #WomenInGeospatial #ArcGISPro https://t.co/W1UvZdagsm"
AllisonCully_09	jpg	16x8	09	886193556	AllisonCully	2019-11-08T23:30:25Z	1192947513902292992	_	"Day 9: Yellow
Yellow fever is a vaccine preventable disease that also has a surprising gender disparity. Data from the WHO. 
Yellow monochrome is hard, this map gets filed under learning experience.
#30DayMapChallenge https://t.co/8KOQmcW7nu"
AllisonCully_10	jpg	16x7	10	886193556	AllisonCully	2019-11-12T19:12:10Z	1194332071092617222	_	"Day 10: Black and white
Whenever I experiment or start a map without a clear purpose there’s a good chance it will be of somewhere in the Canadian Arctic. 
#30DayMapChallenge https://t.co/o14yc0XQ5s"
AllisonCully_11	jpg	16x16	11	886193556	AllisonCully	2019-11-12T19:15:44Z	1194332969965477888	_	"Day 11: Elevation
Here’s a look along the Rocky Mountain trench using only the @LivingAtlas global terrain layers in #ArcGISPro. It leaves me with questions about the placement of that provincial boundary.
#30DayMapChallenge https://t.co/IlbKTNKu8e"
AllisonCully_12	jpg	16x16	12	886193556	AllisonCully	2019-11-13T01:03:58Z	1194420608437751808	_	"Day 12: Movement
Crash course on animation in #ArcGISPro for me today! Been meaning to do that for some time now, yet another benefit of participating in the #30DayMapChallenge ! https://t.co/UraLTVquOZ"
AllisonCully_13	jpg	12x16	13	886193556	AllisonCully	2019-11-13T19:49:50Z	1194703941268717568	_	"Day 13: Tracks
A small subset of yesterday’s data –just the northbound tracks of one bird named Leo. The colours are coded to match the dates across all 4 years. I am just amazed at how closely the paths match. I could play with data from @MovebankTeam all day #30DayMapChallenge https://t.co/ehiW8GPLp2"
AllisonCully_14	jpg	16x13	14	886193556	AllisonCully	2019-11-14T23:35:02Z	1195123002595131397	_	"Day 14: Boundaries
Apologies if I have made any offensive errors in this map. I chose an area of confusing boundaries and wound up more confused than expected. Will definitely need to revisit this down the road. #30DayMapChallenge https://t.co/M2FiaYRiEY"
AllisonCully_15	jpg	16x14	15	886193556	AllisonCully	2019-11-15T19:27:14Z	1195423029771128832	_	"Day 15: Names
Here’s every place in NRCAN's Geographical Names Database containing words like Bear, Grizzly or French equivalents. The background bear is filled with these names. Point style roughly stolen from @John_M_Nelson firefly magic #30DayMapChallenge #WomenInGeospatial https://t.co/c8FyYEoT4P"
AllisonCully_16	jpg	16x14	16	886193556	AllisonCully	2019-11-18T16:29:45Z	1196465528266620928	_	"Day 16: Places
All 349,507 places in NRCAN’s Geographical Names Database with 90% transparency.
#30DayMapChallenge  #ArcGISPro #WomenInGeospatial https://t.co/u5EmWXDXz2"
AllisonCully_17	jpg	16x16	17	886193556	AllisonCully	2019-11-18T18:02:41Z	1196488916162863108	_	"Day 17: Zones
I often get sucked into a very academic mindset which really kills my creativity and get quite stuck when an idea lacks purpose. So here is my most impractical map ever, Berghaus Star projection of the world’s time zones in mixed media PS brushes
#30DayMapChallenge https://t.co/IpCk6fhWPi"
AllisonCully_18	jpg	14x16	18	886193556	AllisonCully	2019-11-18T22:40:11Z	1196558750246563840	_	"Day 18: Globe
Tried to make a hollow globe. Strained my eyes AND my brain!
#30DayMapChallenge  #ArcGISPro #WomenInGeospatial https://t.co/d8sxERnuTQ"
AllisonCully_19	jpg	14x16	19	886193556	AllisonCully	2019-11-19T23:00:54Z	1196926351560695808	_	"Day 19: Urban
Landsat false colour of the most populous urban area in the world, the Greater Tokyo Area. This isn’t really a standard band combination, but I love how both the urban areas and the water come out in it.
#30DayMapChallenge  #ArcGISPro https://t.co/SLWxnb89Dj"
AllisonCully_20	jpg	12x16	20	886193556	AllisonCully	2019-11-20T23:21:13Z	1197293852865880064	_	"Day 20: Rural
My home province of Alberta with #ArcGISPro and #Photoshop on a photo of my actual notebook (complete with the coffee stain that rendered it dead to me)
#30DayMapChallenge https://t.co/B91N2hMgyS"
AllisonCully_21	jpg	12x16	21	886193556	AllisonCully	2019-11-21T23:31:57Z	1197658941364133889	_	"Day 21: Environment
@ABbiodiversity ‘s massive 2010 land cover inventory with a dash of Living Atlas terrain layers.
#30DayMapChallenge #ArcGISPro https://t.co/VKhfcrnH7p"
AllisonCully_22	jpg	16x12	22	886193556	AllisonCully	2019-11-26T01:56:54Z	1199144968448724992	_	"Day 22: Built environment
One of the most fascinating built enviroments in the world to me is Venice.  And I had no idea there was so much data! Expect to more of this place from me down the road! #30DayMapChallenge https://t.co/QNN1UUiJby"
AllisonCully_23	jpg	12x16	23	886193556	AllisonCully	2019-11-26T16:52:00Z	1199370230985719808	_	"Day 23: Population
Cat and dog density in my home town. I used to be a downtown cat person, now I'm on the outskirts with both!
Hope I can catch up before the 30 days is over...
#30DayMapChallenge #ArcGISPro https://t.co/OHFnUzDcRu"
AllisonCully_24	jpg	16x12	24	886193556	AllisonCully	2019-11-28T22:40:04Z	1200182598741286914	_	"Day 24: Statistics
Only 4 countries had a higher mortality rate in 2016 than 2000. The common thread among the outliers, high and low, is of course war and severe political unrest.
#30DayMapChallenge https://t.co/q48lucva7T"
AllisonCully_25	jpg	16x12	25	886193556	AllisonCully	2019-11-28T23:03:26Z	1200188478341861377	_	"Day 25: Climate
Our disappearing Arctic sea ice. Each year’s image is from September, when the ice is at its minimum. Data from @NSIDC
#30DayMapChallenge  #ArcGISPro https://t.co/Wr6fgwJeEW"
AllisonCully_26	jpg	14x16	26	886193556	AllisonCully	2019-11-28T23:16:21Z	1200191731330760704	_	"Day 26: Hydrology
#Landsat 8 stretched RGB image of the Suwannee River in Florida expelling its inky blackwater into the sea. This is such a cool area!
#30DayMapChallenge  #ArcGISPro https://t.co/lySo6YxjpW"
AllisonCully_27	jpg	16x16	27	886193556	AllisonCully	2019-11-28T23:19:32Z	1200192531616522240	_	"Day 27: Resources
Glaciers are such an important natural resource and source of freshwater.  Here is a particularly cool looking blob of them in Alaska.
#30DayMapChallenge  #ArcGISPro https://t.co/Dfu0qUxd2v"
AllisonCully_29	jpg	16x12	29	886193556	AllisonCully	2019-11-29T23:38:39Z	1200559729883222016	_	"Day 29: Experimental
Here's a favourite place of mine in the map style of #Zelda Breath of the Wild. The font for the Sheikah language is Esri Geology which is the first time I've ever used one of the Esri symbols fonts.
#30DayMapChallenge #ArcGISPro https://t.co/Txr8g9mYiF"
AllisonCully_30	jpg	16x11	30	886193556	AllisonCully	2019-11-30T22:10:36Z	1200899959043706880	_	"Day 30: Home
Truly where my heart is ♥️
First time ever making a hand drawn map. Day 1 was my very first tweet and first time publicly sharing my work.
#30DayMapChallenge  had been really good for me! Thanks to @tjukanov https://t.co/hDdF61g2S4"
AlsuhailFaris_20	jpg	12x16	20	2205978287	AlsuhailFaris	2019-11-20T06:15:21Z	1197035685506629632	_	Rural. 20 maps down, 10 to go! Here's a study of the amount of tractors / 100 ha of arable land in Finland. So much disruption. Data: @LukeFinland, @Tilastokeskus, @TraficomFinland #30DayMapChallenge #rural #maatalous #agriculture #disruption #disruptio https://t.co/YuEEh16CTb
analytiikka_27	jpg	13x16	27	1047005255815368705	analytiikka	2019-11-27T06:02:41Z	1199569210919313409	_	"541 Finnish railway stations!
#30DayMapChallenge Day27:resources

data:https://t.co/2JuCsf6IWb https://t.co/vLHHNqJYnz"
andrewdc_nz_05	jpg	16x16	05	93839237	andrewdc_nz	2019-11-05T08:44:09Z	1191637311835922432	_	Another quick one for Day 5 of #30DayMapChallenge (Raster) - reusing some earlier styles for this slope raster hillshade of the Hokonui Hills, Southland. https://t.co/tUIRK6NGe7
andrewdc_nz_10	jpg	16x16	10	93839237	andrewdc_nz	2019-11-10T09:18:20Z	1193457855711440896	_	"Day 10 #30DayMapChallenge (Black &amp; White) - Mt Taranaki, New Zealand. 

Part two for Day 11 to follow tomorrow! https://t.co/hBIl6dCdke"
andrewdc_nz_11	jpg	16x16	11	93839237	andrewdc_nz	2019-11-11T08:18:37Z	1193805215507419136	_	Day 11 #30DayMapChallenge (Elevation) - Mt Taranaki Night Edition, showing walking routes and roads https://t.co/EaA9IyHGi7
andrewdc_nz_14	jpg	12x16	14	93839237	andrewdc_nz	2019-11-17T07:56:30Z	1195973975894982656	_	Doing a bit of catch up on #30DayMapChallenge after attending #FOSS4G_SotM_Oceania - Day 14 (Boundaries): The Continent of Zealandia / Te Riu a Māui https://t.co/4qf3NeSgBv
andrewdc_nz_15	jpg	11x16	15	93839237	andrewdc_nz	2019-11-17T22:04:00Z	1196187254672113666	_	Day 16 #30DayMapChallenge (Names) - New Zealand Place names with Greek Mythology origins https://t.co/jKIOJoCZUU
andrewdc_nz_22	jpg	11x16	22	93839237	andrewdc_nz	2019-11-23T22:50:15Z	1198373220472090624	_	Day 22 #30DayMapChallenge (Built Environment): New Zealand distribution of Car Parks https://t.co/pCeU1pCeXb
andrewdc_nz_26	jpg	6x16	26	93839237	andrewdc_nz	2019-11-26T07:13:56Z	1199224754130976768	_	"Day 26 #30DayMapChallenge (Hydrology) - Avon River, Christchurch Network Map with bridge crossings.
This one I did a few years ago but never got around to releasing properly. https://t.co/T8E6U78Lz4"
andrewdc_nz_28	jpg	14x16	28	93839237	andrewdc_nz	2019-11-29T02:22:01Z	1200238452593152000	_	Day 28 #30DayMapChallenge (Funny): another one from the archives - A Map of Puns: Bulls, New Zealand https://t.co/6oU9Rl0WMb
AndrewRenninger_19	jpg	16x13	19	301593228	AndrewRenninger	2019-11-19T12:37:32Z	1196769474038444033	_	"#30DayMapChallenge 19 |  Urban

Travel speeds in Greater London (movement data from @UberOpenSource, with some #rstats and #rspatial to clean it up) https://t.co/p9PgwtEnXk"
AndrewRenninger_20	jpg	16x10	20	301593228	AndrewRenninger	2019-11-20T22:58:21Z	1197288095877480449	_	"#30DayMapChallenge 20 |  Rural

Croplands across the globe, measured by intensity within square kilometer grid cells—37% of total land (made in #QGIS with data from @Geo_Wiki's application https://t.co/Ut4SazFN3M) https://t.co/xzg61JUfGK"
AndrewRenninger_25	jpg	16x8	25	301593228	AndrewRenninger	2019-11-27T13:05:52Z	1199675709385515008	_	"Stumbled into #30DayMapChallenge 25 | Climate during some other work

Mean daytime temperature for the United States—and visible BosWash urban heat island (with #EarthEngine and some help from this @jstnbraaten tutorial https://t.co/PECjPTFprm) https://t.co/wpO2OhlKDO"
Andria_Tzedda_05	jpg	13x16	05	364244689	Andria_Tzedda	2019-11-05T12:25:35Z	1191693037358977030	_	"#30DayMapChallenge 5-raster. Year 2149 the former island of Sardinia is now known as 'Sarrakis' cc @DankDuneMemes
  @OpendataCorsica
 @openras https://t.co/KpKTR6SXic"
Andria_Tzedda_09	jpg	16x10	09	364244689	Andria_Tzedda	2019-11-09T21:37:14Z	1193281418467717120	_	"#30DayMapChallenge Day 9 -Yellow. Cropland in Sardinia.
Source @openras 
Made with #rstats sf + ggplot2 https://t.co/tzAa5VuJ7B"
Andria_Tzedda_10	png	16x10	10	364244689	Andria_Tzedda	2019-11-10T14:45:48Z	1193540263408537601	_	"#30DayMapChallenge 10- Black and White.
Oversimplified and no sense jittered Sardinian Local Administrative Units (aka Comuni). Is not really a map.... but it's sunday https://t.co/Au7EwZXp5X"
Andria_Tzedda_14	jpg	16x8	14	364244689	Andria_Tzedda	2019-11-15T17:58:09Z	1195400608133664768	_	"#30DayMapChallenge day 14 Borders.
LAU (Local Administrative Units) contiguities network In Sardinia
 Made in #rstats with #spdep
source: @istat_it https://t.co/4V9jSJFRJr"
andy_meinke_02	jpg	16x13	02	536467754	andy_meinke	2019-11-02T09:46:39Z	1190565879274229760	_	"#30DayMapChallenge These are the streets of Dortmund. Brighter streets with a 50 km/h speed limit, darker streets with a 30 km/h speed limit.
#dataviz https://t.co/Pgp0LlKF8O"
